Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Engine oil temperature in the oil sump  C,Gear,Current recalculated internal engine torque Nm,Actual value of oil pressure bar,Exhaust gas temperature upstream of the catalyst  C,Base boost pressure setpoint bar,Transmission oil temperature  C,Exhaust gas temperature upstream of the catalyst - corrected value  C,Temperature in front of the SCR catalytic converter  C,Vehicle speed km/h
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.20,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.30,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
1.5410,68.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,832.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,38.23,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25090.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17327.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,38.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,13.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,54.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,54.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
2.3340,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,50.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,828.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,39.15,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25116.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17328.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,0.00,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,37.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,11.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,50.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,51.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,51.00,0.00,61.35,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,51.00,0.00,60.09,1.28,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,51.00,0.00,60.09,1.29,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,51.00,0.00,60.09,1.29,132.00,1.02,-40.00,132.00,118.00,0.00
3.0830,69.00,160.00,51.00,0.00,13.34,0.01,830.00,38.00,25620.00,0.00,0.00,34.12,17329.00,1.20,0.00,38.00,12.00,10.00,30.00,215.24,3.95,53.00,53.00,12.00,0.01,-0.01,51.00,0.00,60.09,1.29,132.00,1.02,-40.00,132.00,118.00,0.00
